0, 0, Header, 1, 17, 480
1, 0, Start_track
1, 123410, Tempo, 1481481
1, 123467, Tempo, 1500000
1, 123506, Tempo, 1518987
1, 123563, Tempo, 1538462
1, 123602, Tempo, 1558442
1, 123840, Tempo, 1304348
1, 124293, Tempo, 1276596
1, 124523, Tempo, 1290323
1, 124735, Tempo, 1304348
1, 124800, Tempo, 1363636
1, 124980, Tempo, 1666667
1, 125003, Tempo, 1445783
1, 125061, Tempo, 1428571
1, 125099, Tempo, 1411765
1, 125138, Tempo, 1395349
1, 125195, Tempo, 1379310
1, 125234, Tempo, 1363636
1, 125272, Tempo, 1348315
1, 125940, Tempo, 1558442
1, 126000, Tempo, 1318681
1, 126240, Tempo, 1348315
1, 126420, Tempo, 1500000
1, 126480, Tempo, 1318681
1, 126780, Tempo, 1333333
1, 127860, Tempo, 1558442
1, 127920, Tempo, 1348315
1, 128160, Tempo, 1304348
1, 128400, Tempo, 1318681
1, 128580, Tempo, 1518987
1, 128640, Tempo, 1348315
1, 129120, Tempo, 1333333
1, 129300, Tempo, 1500000
1, 129360, Tempo, 1333333
1, 129540, Tempo, 1500000
1, 129600, Tempo, 1318681
1, 129840, Tempo, 1290323
1, 129900, Tempo, 1333333
1, 130260, Tempo, 1463415
1, 130320, Tempo, 1304348
1, 130560, Tempo, 1333333
1, 131220, Tempo, 1538462
1, 131280, Tempo, 1348315
1, 131520, Tempo, 1318681
1, 131760, Tempo, 1333333
1, 131940, Tempo, 1463415
1, 132000, Tempo, 1348315
1, 132240, Tempo, 1318681
1, 132480, Tempo, 1333333
1, 132660, Tempo, 1481481
1, 132720, Tempo, 1348315
1, 133380, Tempo, 1500000
1, 133440, Tempo, 1290323
1, 133680, Tempo, 1304348
1, 133920, Tempo, 1304348
1, 134820, Tempo, 1558442
1, 134880, Tempo, 1333333
1, 135300, Tempo, 1463415
1, 135360, Tempo, 1304348
1, 135600, Tempo, 1318681
1, 136320, Tempo, 1290323
1, 136740, Tempo, 1518987
1, 136800, Tempo, 1290323
1, 137220, Tempo, 1518987
1, 137280, Tempo, 1333333
1, 137340, Tempo, 1290323
1, 137460, Tempo, 1290323
1, 137520, Tempo, 1304348
1, 138180, Tempo, 1445783
1, 138240, Tempo, 1276596
1, 138480, Tempo, 1304348
1, 139380, Tempo, 1481481
1, 139440, Tempo, 1304348
1, 139680, Tempo, 1290323
1, 139920, Tempo, 1318681
1, 140100, Tempo, 1463415
1, 140160, Tempo, 1290323
1, 140820, Tempo, 1445783
1, 140880, Tempo, 1290323
1, 141180, Tempo, 1250000
1, 141360, Tempo, 1276596
1, 141540, Tempo, 1445783
1, 141600, Tempo, 1290323
1, 142020, Tempo, 1411765
1, 142080, Tempo, 1290323
1, 142320, Tempo, 1276596
1, 142740, Tempo, 1481481
1, 142800, Tempo, 1290323
1, 143040, Tempo, 1263158
1, 143520, Tempo, 1290323
1, 143940, Tempo, 1428571
1, 144000, Tempo, 1290323
1, 144240, Tempo, 1276596
1, 144480, Tempo, 1304348
1, 144660, Tempo, 1379310
1, 144720, Tempo, 1276596
1, 145200, Tempo, 1250000
1, 145920, Tempo, 1290323
1, 146100, Tempo, 1428571
1, 146160, Tempo, 1276596
1, 146400, Tempo, 1250000
1, 146880, Tempo, 1290323
1, 147240, Tempo, 1276596
1, 147300, Tempo, 1463415
1, 147360, Tempo, 1276596
1, 147960, Tempo, 1304348
1, 148200, Tempo, 1379310
1, 148320, Tempo, 1290323
1, 148920, Tempo, 1363636
1, 149040, Tempo, 1276596
1, 149640, Tempo, 1379310
1, 149760, Tempo, 1263158
1, 150720, Tempo, 1333333
1, 150840, Tempo, 1263158
1, 151200, Tempo, 1290323
1, 151800, Tempo, 1363636
1, 151920, Tempo, 1276596
1, 152520, Tempo, 1379310
1, 152640, Tempo, 1263158
1, 152656, Tempo, 1263158
1, 152809, Tempo, 1276596
1, 152944, Tempo, 1290323
1, 153097, Tempo, 1304348
1, 153232, Tempo, 1318681
1, 153366, Tempo, 1333333
1, 153600, Tempo, 1348315
1, 154320, Tempo, 1318681
1, 154680, Tempo, 1445783
1, 154800, Tempo, 1363636
1, 155040, Tempo, 1333333
1, 155400, Tempo, 1428571
1, 155520, Tempo, 1348315
1, 156000, Tempo, 1395349
1, 156240, Tempo, 1463415
1, 156360, Tempo, 1395349
1, 156480, Tempo, 1395349
1, 156720, Tempo, 1363636
1, 156840, Tempo, 1463415
1, 157200, Tempo, 1428571
1, 157560, Tempo, 1558442
1, 157680, Tempo, 1463415
1, 157920, Tempo, 1428571
1, 158280, Tempo, 1600000
1, 158400, Tempo, 1481481
1, 159120, Tempo, 1578947
1, 159720, Tempo, 1739130
1, 159840, Tempo, 1621622
1, 160080, Tempo, 1578947
1, 160440, Tempo, 1791045
1, 160560, Tempo, 1690141
1, 161160, Tempo, 1875000
1, 161280, Tempo, 1304348
1, 163200, Tempo, 1290323
1, 163680, Tempo, 1276596
1, 164040, Tempo, 1304348
1, 164138, Tempo, 1500000
1, 164156, Tempo, 1666667
1, 164165, Tempo, 1600000
1, 164175, Tempo, 1518987
1, 164184, Tempo, 1445783
1, 164194, Tempo, 1379310
1, 164204, Tempo, 1318681
1, 164213, Tempo, 1263158
1, 164223, Tempo, 1212121
1, 164232, Tempo, 1165049
1, 164242, Tempo, 1121495
1, 164252, Tempo, 1081081
1, 164271, Tempo, 1090909
1, 164290, Tempo, 1071429
1, 164309, Tempo, 1081081
1, 164319, Tempo, 1090909
1, 164328, Tempo, 1100917
1, 164338, Tempo, 1111111
1, 164348, Tempo, 1121495
1, 164357, Tempo, 1132075
1, 164367, Tempo, 1142857
1, 164376, Tempo, 1153846
1, 164386, Tempo, 1165049
1, 164400, Tempo, 1348315
1, 164520, Tempo, 1237113
1, 165540, Tempo, 1411765
1, 165600, Tempo, 1176471
1, 165780, Tempo, 1348315
1, 165840, Tempo, 1212121
1, 166080, Tempo, 1188119
1, 166320, Tempo, 1165049
1, 166500, Tempo, 1276596
1, 166560, Tempo, 1188119
1, 166740, Tempo, 1363636
1, 166800, Tempo, 1212121
1, 166980, Tempo, 1428571
1, 167040, Tempo, 1276596
1, 167280, Tempo, 1224490
1, 168000, Tempo, 1290323
1, 168120, Tempo, 1176471
1, 168420, Tempo, 1395349
1, 168468, Tempo, 1578947
1, 168478, Tempo, 1558442
1, 168487, Tempo, 1518987
1, 168497, Tempo, 1481481
1, 168506, Tempo, 1445783
1, 168516, Tempo, 1411765
1, 168526, Tempo, 1379310
1, 168535, Tempo, 1348315
1, 168545, Tempo, 1318681
1, 168554, Tempo, 1290323
1, 168564, Tempo, 1263158
1, 168574, Tempo, 1237113
1, 168583, Tempo, 1212121
1, 168602, Tempo, 1200000
1, 168641, Tempo, 1188119
1, 168679, Tempo, 1176471
1, 168718, Tempo, 1165049
1, 168756, Tempo, 1153846
1, 168775, Tempo, 1132075
1, 168794, Tempo, 1142857
1, 168814, Tempo, 1153846
1, 168833, Tempo, 1165049
1, 168852, Tempo, 1176471
1, 168862, Tempo, 1200000
1, 168871, Tempo, 1237113
1, 168881, Tempo, 1276596
1, 168890, Tempo, 1318681
1, 168900, Tempo, 1791045
1, 168960, Tempo, 1363636
1, 169080, Tempo, 1276596
1, 169440, Tempo, 1290323
1, 169860, Tempo, 1463415
1, 169920, Tempo, 1290323
1, 170400, Tempo, 1276596
1, 170580, Tempo, 1500000
1, 170640, Tempo, 1276596
1, 170880, Tempo, 1250000
1, 171120, Tempo, 1263158
1, 171360, Tempo, 1379310
1, 171600, Tempo, 1263158
1, 172080, Tempo, 1333333
1, 172200, Tempo, 1250000
1, 172680, Tempo, 1379310
1, 172800, Tempo, 1348315
1, 172920, Tempo, 1237113
1, 173460, Tempo, 1666667
1, 173520, Tempo, 1379310
1, 173640, Tempo, 1263158
1, 174120, Tempo, 1348315
1, 174240, Tempo, 1304348
1, 174360, Tempo, 1176471
1, 174480, Tempo, 1263158
1, 174840, Tempo, 1363636
1, 174960, Tempo, 1263158
1, 175080, Tempo, 1200000
1, 175200, Tempo, 1263158
1, 175560, Tempo, 1395349
1, 175680, Tempo, 1304348
1, 176280, Tempo, 1395349
1, 176400, Tempo, 1318681
1, 176460, Tempo, 1304348
1, 177000, Tempo, 1379310
1, 177120, Tempo, 1318681
1, 177720, Tempo, 1411765
1, 177840, Tempo, 1333333
1, 178080, Tempo, 1348315
1, 178320, Tempo, 1379310
1, 178560, Key_signature, 6, "major"
1, 178560, Tempo, 1318681
1, 179160, Tempo, 1411765
1, 179280, Tempo, 1333333
1, 179520, Tempo, 1348315
1, 179760, Tempo, 1379310
1, 180000, Tempo, 1318681
1, 180600, Tempo, 1411765
1, 180720, Tempo, 1333333
1, 180960, Tempo, 1348315
1, 181200, Tempo, 1379310
1, 182040, Tempo, 1481481
1, 182160, Tempo, 1363636
1, 182760, Tempo, 1463415
1, 182880, Tempo, 1363636
1, 183240, Tempo, 1500000
1, 183360, Tempo, 1363636
1, 183563, Tempo, 1363636
1, 183638, Tempo, 1379310
1, 183713, Tempo, 1395349
1, 183788, Tempo, 1411765
1, 183863, Tempo, 1428571
1, 183938, Tempo, 1445783
1, 183960, Tempo, 1500000
1, 184080, Tempo, 1411765
1, 184200, Tempo, 1690141
1, 184320, Tempo, 1481481
1, 184823, Tempo, 1481481
1, 184883, Tempo, 1500000
1, 184928, Tempo, 1518987
1, 184973, Tempo, 1538462
1, 185033, Tempo, 1558442
1, 185078, Tempo, 1578947
1, 185123, Tempo, 1600000
1, 185183, Tempo, 1621622
1, 185228, Tempo, 1643836
1, 185273, Tempo, 1666667
1, 185333, Tempo, 1690141
1, 185378, Tempo, 1714286
1, 185423, Tempo, 1739130
1, 185483, Tempo, 1764706
1, 185528, Tempo, 1791045
1, 185573, Tempo, 1818182
1, 185633, Tempo, 1846154
1, 185678, Tempo, 1875000
1, 185723, Tempo, 1904762
1, 185760, Tempo, 1333333
1, 186960, Tempo, 1250000
1, 187080, Tempo, 1379310
1, 187200, Tempo, 1318681
1, 187440, Tempo, 1276596
1, 187680, Tempo, 1224490
1, 187800, Tempo, 1379310
1, 187920, Tempo, 1237113
1, 188040, Tempo, 1333333
1, 188160, Tempo, 1318681
1, 188520, Tempo, 1428571
1, 188640, Tempo, 1304348
1, 188880, Tempo, 1348315
1, 189120, Tempo, 1318681
1, 189360, Tempo, 1318681
1, 189600, Tempo, 1290323
1, 189840, Tempo, 1237113
1, 189960, Tempo, 1379310
1, 190080, Tempo, 1318681
1, 190320, Tempo, 1290323
1, 190560, Tempo, 1224490
1, 190680, Tempo, 1379310
1, 190800, Tempo, 1237113
1, 190920, Tempo, 1333333
1, 191040, Tempo, 1318681
1, 191400, Tempo, 1428571
1, 191520, Tempo, 1333333
1, 191760, Tempo, 1304348
1, 192120, Tempo, 1363636
1, 192240, Tempo, 1318681
1, 192720, Tempo, 1379310
1, 192840, Tempo, 1500000
1, 192960, Tempo, 1318681
1, 193200, Tempo, 1276596
1, 193440, Tempo, 1224490
1, 193560, Tempo, 1445783
1, 193680, Tempo, 1250000
1, 193800, Tempo, 1333333
1, 193920, Tempo, 1290323
1, 194280, Tempo, 1428571
1, 194400, Tempo, 1333333
1, 194640, Tempo, 1304348
1, 194760, Tempo, 1379310
1, 194880, Tempo, 1318681
1, 195120, Tempo, 1318681
1, 195600, Tempo, 1290323
1, 195720, Tempo, 1379310
1, 195840, Tempo, 1318681
1, 196080, Tempo, 1290323
1, 196320, Tempo, 1263158
1, 196440, Tempo, 1379310
1, 196560, Tempo, 1250000
1, 196680, Tempo, 1333333
1, 196800, Tempo, 1290323
1, 197040, Tempo, 1318681
1, 197160, Tempo, 1428571
1, 197280, Tempo, 1290323
1, 197520, Tempo, 1263158
1, 197920, Tempo, 1395349
1, 198000, Tempo, 1276596
1, 198240, Tempo, 1200000
1, 198320, Tempo, 1224490
1, 198640, Tempo, 1363636
1, 198720, Tempo, 1290323
1, 198960, Tempo, 1263158
1, 199360, Tempo, 1395349
1, 199440, Tempo, 1276596
1, 199680, Tempo, 1200000
1, 199760, Tempo, 1224490
1, 200080, Tempo, 1363636
1, 200160, Tempo, 1290323
1, 200400, Tempo, 1263158
1, 200800, Tempo, 1395349
1, 200880, Tempo, 1276596
1, 201120, Tempo, 1200000
